	Preview_ID	Preview_Type	File Name	Preview_TreatmentSite	Preview_LastModified	Preview_ApprovalHistory	Preview_AssignedUsers	Preview_Description	Preview_Diagnosis	Preview_ApprovalStatus	ObjectivesOneStructure_ID	VolumeType	Distance	Color	VolumeCode	VolumeCodeTable	Group	Type	Operator	Dose	Volume	Priority	Group2	Type2	Operator2	Dose2	Volume2	Priority2	Group3	Type3	Operator3	Dose3	Volume3	Priority3	Group4	Type4	Operator4	Dose4	Volume4	Priority4	Group5	Type5	Operator5	Dose5	Volume5	Priority5	ObjectivesOneStructure_SurfaceOnly	SamplePoints_nil	StructureCode_Code	Distance_nil	StructureCode_CodeScheme	ObjectivesOneStructure_NAME	StructureCode_CodeSchemeVersion	ParameterA_nil
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 63 b opt	PTV		42495																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 63 eval	PTV		8388736																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 70	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 70 eval	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 70 opt	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	SpinalCanal	Organ	2.31529	255			0	0	0	15	0	80	0	0	0	5	20	80																			false	true						true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	SpinalCanal PRV5	Avoidance	3	12695295			0	0	0	35	0	80																									false	true						true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	SpinalCanal PRV8	Avoidance		12695295																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	Submandibular L	Organ		14524637																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	Submandibular R	Organ		12180223																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV 54 L	CTV		7346457																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV 54 R	CTV		25600																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV 60 L	CTV		13850042																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV 66	CTV		16776960																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54	PTV		8519755																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 eval	PTV		8519755																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 L	PTV		8519755																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 L a opt	PTV		16748574																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 L b opt	PTV		16436871																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 L c opt	PTV		15128749																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 R	PTV		9498256																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 R b opt	PTV		8388352																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 R c opt	PTV		3329330																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 54 R a opt	PTV		2263842																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 60	PTV	1	8388736																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 60 a opt	PTV		14822282																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 60 b opt	PTV		42495																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 60 eval	PTV		8388736																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 66	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 66 eval	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV 66 opt	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 63 b	PTV		42495																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 L a	PTV	1	16748574																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 L b	PTV	1	16436871																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 L c	PTV		15128749																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 R a	PTV	2.33773	2263842																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 R b	PTV	3	8388352																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 54 R c	PTV		3329330																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 60 a	PTV		14822282																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 60 b	PTV		42495																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 66	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV 60	CTV	1	16776960																																	false	true						
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PRV5 OpticNerve	Avoidance		14524637																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt Parotid L	Avoidance	1.74664	8421376			0	0	0	10	20	50	0	0	0	30	5	50	0	0	0	45	2	50													false	true						true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt Parotid R	Avoidance	1.66466	55295			0	0	0	10	20	50	0	0	0	30	5	50	0	0	0	45	2	50													false	true						true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	Parotid B	Organ		49344																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 L a	PTV		16748574																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 L b	PTV		16436871																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 L c	PTV		15128749																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 R a	PTV		2263842																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 R b	PTV		8388352																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 56 R c	PTV		3329330																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 63 a	PTV		14822282																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	eval PTV 70	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV 70	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PRV5 SpinalCanal	Avoidance		12695295																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PRV8 SpinalCanal	Avoidance		12695295																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PRV BR + op	Avoidance		14524637																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PRV 5BrainStem	Avoidance		14524637																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt Larynx	Avoidance		14524637																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	CTV	CTV		16776960			0	0	0	50	0	100	0	0	1	51	100	120																			false	true		true				true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	PTV	PTV		16711935																																	false	true		true				
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	Globe L	Organ	1	3937500			0	0	0	40	0	50																									false	true	12515		FMA		3.2	true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	Globe R	Organ	1	36095			0	0	0	40	0	50																									false	true	12514		FMA		3.2	true
	VMAT H&N 50/20	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_5923.xml		 November 21 2018 10:41:11:311	told Created [ November 21 2018 10:41:11:306 ];told Approved [ November 21 2018 10:41:11:310 ]	told			Approved	opt PTV	PTV		16711935			0	0	0	50	0	100	0	0	1	51	100	120																			false	true	PTVp	true	99VMS_STRUCTCODE		1.0	true
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Avoid a Rectum	Control	3	9639167			0	0	0	16	0	50																									false	true						true
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Avoid b Rectum	Control	3	13828244			0	0	0	8	0	50																									false	true						true
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Bladder	Organ	1.501	13130346																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Body	BODY	4.5	65280																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	CTV	CTV	3	16776960			0	0	0	41	0	100	0	0	1	42	100	120																			false	true						true
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Femoral Head L	Organ	1.501	32896																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Femoral Head R	Organ	1.501	9221330																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	opt Bladder	Avoidance	3	13130346																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	opt PTV	PTV	3	16711935			0	0	0	39	0	100	0	0	0	39	0	100	0	0	1	41	100	120													false	true						true
